network_ttl_avg,network_ttl_max,network_ttl_min,network_ttl_std_deviation,network_header-length_avg,network_header-length_max,network_header-length_min,network_header-length_std_deviation,network_fragmented-packets,network_fragmentation-score,network_ip-length_avg,network_ip-length_max,network_ip-length_min,network_ip-length_std_deviation,network_packet-size_avg,network_packet-size_max,network_packet-size_min,network_packet-size_std_deviation,network_ip-flags_avg,network_ip-flags_max,network_ip-flags_min,network_ip-flags_std_deviation,network_tcp-flags_avg,network_tcp-flags_max,network_tcp-flags_min,network_tcp-flags_std_deviation,network_tcp-flags-ack_count,network_tcp-flags-fin_count,network_tcp-flags-psh_count,network_tcp-flags-rst_count,network_tcp-flags-syn_count,network_tcp-flags-urg_count,network_window-size_avg,network_window-size_max,network_window-size_min,network_window-size_std_deviation,network_mss_avg,network_mss_max,network_mss_min,network_mss_std_deviation,network_payload-length_avg,network_payload-length_max,network_payload-length_min,network_payload-length_std_deviation,network_time-delta_avg,network_time-delta_max,network_time-delta_min,network_time-delta_std_deviation,network_ips_src_count,network_ips_dst_count,network_ips_all_count,network_macs_src_count,network_macs_dst_count,network_macs_all_count,network_ports_src_count,network_ports_dst_count,network_ports_all_count,network_protocols_src_count,network_protocols_dst_count,network_protocols_all_count,network_packets_all_count,network_packets_src_count,network_packets_dst_count,network_interval-packets,log_messages_count,log_data-ranges_avg,log_data-ranges_max,log_data-ranges_min,log_data-ranges_std_deviation,log_data-types_count,timeDurationInSeconds,label,label2
63.2962963,64,62,0.964064306,20,20,20,0,0,0,229.7777778,2042,40,470.0911058,229.7777778,2042,40,470.0911058,60.63157895,64,0,14.41803382,17.89473684,24,0,7.717522295,48,4,28,4,4,0,54866.92982,74752,0,25749.14566,102.4561404,1460,0,376.2611209,168.7017544,1990,0,458.9552952,0.089333548,3.372525841,0,0.484984623,2,2,2,0,0,0,4,4,4,3,3,3,57,35,35,11.19400258,57,0,0,0,0,0,10,attack_c2,attack
63.16216216,64,62,0.993499792,20,20,20,0,0,0,188.3648649,2042,40,407.815281,188.3648649,2042,40,407.815281,63.14666667,64,0,7.390083446,18.93333333,24,0,6.391153796,68,4,38,4,4,0,41128.42667,74752,0,32837.90912,77.86666667,1460,0,330.2672682,134.76,1990,0,405.2706416,0.099973696,4.883062918,0,0.590809878,2,2,2,0,0,0,5,5,5,3,3,3,75,43,43,10.00263124,75,0,0,0,0,0,10,attack_c2,attack
63.24137931,64,62,0.978906386,20,20,20,0,0,0,217.3275862,2042,40,426.0199892,217.3275862,2042,40,426.0199892,64,64,64,0,18.27586207,24,2,6.323981378,52,4,25,4,4,0,52940.82759,74752,0,27399.1129,100.6896552,1460,0,373.1885468,165.8103448,1990,0,425.8089291,0.11468723,3.783074325,0,0.544562718,2,3,3,0,0,0,6,6,7,3,3,3,58,36,35,8.719366338,58,0,0,0,0,0,10,attack_c2,attack
62.17741935,64,1,7.957930766,20.06451613,24,20,0.508000508,0,0,209.3064516,2042,36,442.4934783,209.3064516,2042,36,442.4934783,62.96774194,64,0,8.128008128,18.64516129,24,0,6.758350692,55,4,31,4,4,0,50764.29032,74752,0,29041.44473,94.19354839,1460,0,361.6063814,157.8225806,1990,0,442.286478,0.140743142,4.92274565,0,0.703011485,3,3,4,0,0,0,5,5,5,3,3,3,62,36,36,7.105141827,62,0,0,0,0,0,10,attack_c2,attack
63.24137931,64,62,0.978906386,20,20,20,0,0,0,217.8965517,2042,40,455.4695549,217.8965517,2042,40,455.4695549,62.91525424,64,0,8.332090303,18.50847458,24,0,6.849044437,52,4,29,4,4,0,56660.27119,74752,0,24467.50841,98.98305085,1460,0,370.1895829,163.559322,1990,0,451.8491994,0.1208298,4.635818032,0,0.654743031,2,3,3,0,0,0,5,5,6,3,3,3,59,36,35,8.276104044,59,0,0,0,0,0,10,attack_c2,attack
63.31034483,64,62,0.958926603,20,20,20,0,0,0,216.9482759,2042,40,455.79891,216.9482759,2042,40,455.79891,62.91525424,64,0,8.332090303,18.37288136,24,0,6.817569354,52,4,28,4,4,0,52898.49153,74752,0,27100.96453,98.98305085,1460,0,370.1895829,162.4237288,1990,0,452.2476894,0.145678556,4.887988561,0,0.70439685,2,2,2,0,0,0,5,5,5,3,3,3,59,38,38,6.864428446,59,0,0,0,0,0,10,attack_c2,attack
63.27868852,64,62,0.96835165,20,20,20,0,0,0,211.0163934,2041,40,444.8529529,211.0163934,2041,40,444.8529529,64,64,64,0,19.08196721,24,2,6.388257671,55,4,32,4,4,0,51174.72131,74752,0,28268.31842,95.73770492,1460,0,364.4011481,159.2786885,1989,0,444.7419526,0.084214113,3.47031453,0,0.473260319,2,2,2,0,0,0,5,5,5,2,2,2,61,39,39,11.87449372,61,0,0,0,0,0,10,attack_c2,attack
63.21666667,64,61,1.009978464,20,20,20,0,0,0,212.5,2042,40,448.6086022,212.5,2042,40,448.6086022,60.95238095,64,0,13.7388413,17.80952381,24,0,7.697626662,53,4,30,5,5,0,55092.42857,74752,0,25765.02769,115.8730159,1460,0,397.8191959,153.1746032,1990,0,438.8432573,0.108720029,1.764019464,0,0.408876643,3,3,3,0,0,0,6,6,6,3,3,3,63,37,36,9.197937435,63,0,0,0,0,0,10,attack_c2,attack
63.26666667,64,62,0.971922203,20,20,20,0,0,0,211.9833333,1535,40,384.984503,211.9833333,1535,40,384.984503,64,64,64,0,18.73333333,24,2,6.361608012,54,4,29,4,4,0,58858.51667,74752,0,21826.13444,97.33333333,1460,0,367.2613565,160.25,1483,0,384.8533784,0.085472351,4.929322145,0,0.63600527,2,2,2,0,0,0,4,4,4,3,3,3,60,38,38,11.69969011,60,0,0,0,0,0,10,attack_c2,attack
63.20634921,64,62,0.986337804,20,20,20,0,0,0,206.952381,2042,40,439.2872316,206.952381,2042,40,439.2872316,64,64,64,0,18.85714286,24,2,6.285819019,57,4,31,4,4,0,50935.60317,74752,0,28802.97866,92.6984127,1460,0,358.8746135,155.2063492,1990,0,439.1755531,0.14326902,4.888007664,0,0.700853491,2,3,3,0,0,0,6,6,7,2,2,2,63,38,37,6.979876204,63,0,0,0,0,0,10,attack_c2,attack
63.25,64,62,0.975900073,20,20,20,0,0,0,201.984375,1535,40,374.6013963,201.984375,1535,40,374.6013963,62.06060606,64,0,11.05493804,18,24,0,6.888116858,58,4,29,4,4,0,53517.37879,74752,0,26852.81431,88.48484848,1460,0,351.034701,145.6818182,1483,0,369.5878852,0.077119309,2.448194789,0,0.33594537,2,2,2,0,0,0,5,5,5,4,4,4,66,40,40,12.96692149,66,0,0,0,0,0,10,attack_c2,attack
62.984375,64,45,2.478428762,20,20,20,0,0,0,202.515625,1535,40,374.3605338,202.515625,1535,40,374.3605338,63.01538462,64,0,7.938223014,17.78461538,24,0,7.285457063,56,4,29,4,4,0,55433.53846,74752,0,25403.54888,89.84615385,1460,0,353.5909197,147.8923077,1483,0,371.9729124,0.102548783,4.362152382,0,0.561550885,3,4,4,0,0,0,7,7,8,5,5,5,65,40,38,9.751456568,65,0,0,0,0,0,10,attack_c2,attack
63.20512821,64,62,0.985070033,20,20,20,0,0,0,181.7820513,2042,40,396.7564154,181.7820513,2042,40,396.7564154,63.18987342,64,0,7.200562566,19.29113924,24,0,6.337013571,72,4,43,4,4,0,42370.73418,76800,0,32466.16392,73.92405063,1460,0,322.1459206,128.3417722,1990,0,394.3950215,0.084612376,4.930103686,0,0.57568112,2,2,2,0,0,0,5,5,5,3,3,3,79,47,47,11.8186021,79,0,0,0,0,0,10,attack_c2,attack
63.29032258,64,62,0.964740631,20,20,20,0,0,0,206.2580645,1535,40,379.870769,206.2580645,1535,40,379.870769,64,64,64,0,18.51612903,24,2,6.245633059,56,4,28,4,4,0,54657.85484,74752,0,25735.46465,94.19354839,1460,0,361.6063814,154.516129,1483,0,379.746194,0.082747003,3.525021961,0,0.472459343,2,2,2,0,0,0,5,5,5,3,3,3,62,40,40,12.08503001,62,0,0,0,0,0,10,attack_c2,attack
63.27868852,64,62,0.96835165,20,20,20,0,0,0,211.0327869,2041,40,444.8567173,211.0327869,2041,40,444.8567173,64,64,64,0,19.08196721,24,2,6.388257671,55,4,32,4,4,0,51174.72131,74752,0,28268.31842,95.73770492,1460,0,364.4011481,159.295082,1989,0,444.745708,0.139574914,4.889859218,0,0.750051695,2,2,2,0,0,0,5,5,5,2,2,2,61,39,39,7.164611021,61,0,0,0,0,0,10,attack_c2,attack
62.21311475,64,1,8.027275906,20.06557377,24,20,0.51214752,0,0,209.6557377,1535,36,382.2453787,209.6557377,1535,36,382.2453787,60.95238095,64,0,13.7388413,17.84126984,24,0,7.394868206,54,4,29,4,4,0,56167.47619,74752,0,24813.71422,92.6984127,1460,0,358.8746135,153.1587302,1483,0,376.8278124,0.124644694,4.888941003,0,0.652813148,3,3,4,0,0,0,4,4,4,5,5,5,63,37,37,8.022804291,63,0,0,0,0,0,10,attack_c2,attack
63.26666667,64,62,0.971922203,20,20,20,0,0,0,211.2166667,1535,40,385.4342518,211.2166667,1535,40,385.4342518,64,64,64,0,18.2,24,2,6.229508782,54,4,25,4,4,0,53281.73333,74752,0,26981.30361,97.33333333,1460,0,367.2613565,159.6833333,1483,0,385.2164037,0.108260162,4.879032789,0,0.645587445,2,3,3,0,0,0,6,6,7,3,3,3,60,38,37,9.237008105,60,0,0,0,0,0,10,attack_c2,attack
63.20895522,64,61,1.008108241,20,20,20,0,0,0,197.2686567,2041,40,397.7169917,197.2686567,2041,40,397.7169917,62.14492754,64,0,10.81566859,18.23188406,24,0,7.145843974,60,4,33,5,5,0,50190.52174,74752,0,29014.77001,105.7971014,1460,0,381.2842301,141.3478261,1989,0,392.4676017,0.105978375,3.30738606,0,0.482360149,3,3,3,0,0,0,7,7,7,4,4,4,69,41,40,9.435887591,69,0,0,0,0,0,10,attack_c2,attack
63.25,64,62,0.975900073,20,20,20,0,0,0,201.796875,2042,40,406.5770073,201.796875,2042,40,406.5770073,62.06060606,64,0,11.05493804,18,24,0,6.888116858,58,4,29,4,4,0,52582.42424,74752,0,27621.18978,88.48484848,1460,0,351.034701,145.6818182,1990,0,400.9335705,0.134789808,3.318993474,0,0.531928369,2,3,3,0,0,0,6,6,7,4,4,4,66,40,39,7.418958648,66,0,0,0,0,0,10,attack_c2,attack
63.26666667,64,62,0.971922203,20,20,20,0,0,0,211.9333333,1535,40,384.934239,211.9333333,1535,40,384.934239,64,64,64,0,18.73333333,24,2,6.361608012,54,4,29,4,4,0,58849.98333,74752,0,21824.13931,97.33333333,1460,0,367.2613565,160.2,1483,0,384.8031326,0.084833433,4.8901822,0,0.63094837,2,2,2,0,0,0,4,4,4,3,3,3,60,38,38,11.7878051,60,0,0,0,0,0,10,attack_c2,attack
63.21212121,64,62,0.984731928,20,20,20,0,0,0,200.0151515,1535,40,368.8201351,200.0151515,1535,40,368.8201351,64,64,64,0,18.96969697,24,2,6.214052801,60,4,33,4,4,0,52555.54545,74752,0,27593.5508,88.48484848,1460,0,351.034701,148.2575758,1483,0,368.7038966,0.102416686,4.888231058,0,0.630111316,2,2,2,0,0,0,5,5,5,3,3,3,66,40,40,9.764033697,66,0,0,0,0,0,10,attack_c2,attack
63.27868852,64,62,0.96835165,20,20,20,0,0,0,209.9672131,2042,40,414.9665034,209.9672131,2042,40,414.9665034,61.96825397,64,0,11.31081163,18.22222222,24,0,7.072081512,55,4,30,4,4,0,52851.60317,74752,0,27318.53809,92.6984127,1460,0,358.8746135,153.2063492,1990,0,409.0591943,0.108811422,3.352585802,0,0.501965069,2,2,2,0,0,0,5,5,5,4,4,4,63,39,39,9.190211507,63,0,0,0,0,0,10,attack_c2,attack
63.25,64,62,0.977008421,20,20,20,0,0,0,223.3928571,2041,40,462.5891434,223.3928571,2041,40,462.5891434,64,64,64,0,18.78571429,24,2,6.519102799,50,4,28,4,4,0,58406.69643,74752,0,22547.55691,104.2857143,1460,0,379.4103422,171.6785714,1989,0,462.4649021,0.090908548,4.888843617,0,0.652876191,2,2,2,0,0,0,4,4,4,2,2,2,56,35,35,11.00006613,56,0,0,0,0,0,10,attack_c2,attack
63.34545455,64,62,0.947084841,20,20,20,0,0,0,225.7090909,2042,40,466.6141507,225.7090909,2042,40,466.6141507,64,64,64,0,18.83636364,24,2,6.568058613,49,4,28,4,4,0,56733.89091,74752,0,23830.00508,106.1818182,1460,0,382.6394246,174.2181818,1990,0,466.4014203,0.093245082,3.531248171,0,0.506236792,2,3,3,0,0,0,5,5,6,2,2,2,55,37,36,10.72442626,55,0,0,0,0,0,10,attack_c2,attack
63.23809524,64,62,0.979043076,20,20,20,0,0,0,204.3650794,2042,40,409.31356,204.3650794,2042,40,409.31356,63,64,0,8,18.3125,24,0,6.606574407,57,4,29,4,4,0,54217.79688,74752,0,26410.04728,91.25,1460,0,356.2035266,150.234375,1990,0,406.3884193,0.079509758,3.151330406,0,0.423433923,2,2,2,0,0,0,5,5,5,4,4,4,64,39,39,12.5770727,64,0,0,0,0,0,10,attack_c2,attack
63.21212121,64,62,0.984731928,20,20,20,0,0,0,199.8333333,2042,40,429.3750945,199.8333333,2042,40,429.3750945,64,64,64,0,19.09090909,24,2,6.233229248,60,4,34,4,4,0,51649.68182,74752,0,28333.36512,88.48484848,1460,0,351.034701,148.2575758,1990,0,429.2090511,0.077105819,2.228294517,0,0.359019933,2,3,3,0,0,0,6,6,7,2,2,2,66,40,39,12.96918989,66,0,0,0,0,0,10,attack_c2,attack
62.22807018,64,1,8.308811037,20.07017544,24,20,0.529812943,0,0,219.5087719,2041,36,427.7296844,219.5087719,2041,36,427.7296844,61.79310345,64,0,11.77979034,18.13793103,24,0,7.277574967,50,4,28,4,4,0,56099.15517,74752,0,24468.77473,100.6896552,1460,0,373.1885468,165.1724138,1989,0,424.2906211,0.093204945,3.004925408,0,0.461502112,3,3,4,0,0,0,4,4,4,5,5,5,58,37,37,10.72904432,58,0,0,0,0,0,10,attack_c2,attack
63.3,64,62,0.961989464,20,20,20,0,0,0,211.4,2041,40,418.2508047,211.4,2041,40,418.2508047,62.95081967,64,0,8.194360316,18.29508197,24,0,6.71650768,54,4,28,4,4,0,53359,74752,0,26765.06821,95.73770492,1460,0,364.4011481,157.0491803,1989,0,415.1350955,0.131259773,4.887788899,0,0.667005612,2,2,2,0,0,0,5,5,5,4,4,4,61,39,39,7.618480305,61,0,0,0,0,0,10,attack_c2,attack
63.19117647,64,61,1.0112406,20,20,20,0,0,0,195.6323529,2042,40,395.0177742,195.6323529,2042,40,395.0177742,62.17142857,64,0,10.73929724,18.31428571,24,0,7.127295678,61,4,34,5,5,0,50541.4,74752,0,28952.96433,104.2857143,1460,0,378.7223809,139.8142857,1990,0,389.8730857,0.072692271,1.763385973,-1.99E-06,0.302200588,3,3,3,0,0,0,7,7,7,4,4,4,70,41,40,13.75662122,70,0,0,0,0,0,10,attack_c2,attack
63.24590164,64,62,0.977338865,20,20,20,0,0,0,209.3442623,2042,40,445.4568773,209.3442623,2042,40,445.4568773,64,64,64,0,18.68852459,24,2,6.31807192,55,4,29,4,4,0,54689.36066,74752,0,26033.04214,95.73770492,1460,0,364.4011481,157.6065574,1990,0,445.3470287,0.140222714,4.886660714,0,0.74836554,2,2,2,0,0,0,5,5,5,2,2,2,61,38,38,7.131512252,61,0,0,0,0,0,10,attack_c2,attack
63.26666667,64,62,0.971922203,20,20,20,0,0,0,211.7833333,2042,40,418.209018,211.7833333,2042,40,418.209018,61.93548387,64,0,11.40013081,18.12903226,24,0,7.090709394,54,4,29,4,4,0,55964.58065,74752,0,24943.66538,94.19354839,1460,0,361.6063814,155.0806452,1990,0,412.0877393,0.16024448,4.886794307,0,0.713220432,2,3,3,0,0,0,5,5,6,4,4,4,62,38,37,6.24046456,62,0,0,0,0,0,10,attack_c2,attack
63.25806452,64,62,0.974014573,20,20,20,0,0,0,208.983871,2042,40,441.5219019,208.983871,2042,40,441.5219019,62,64,0,11.22355799,18.5625,24,0,7.108847606,56,4,33,4,4,0,49895.90625,74752,0,29140.97554,91.25,1460,0,356.2035266,152.328125,1990,0,435.2244834,0.109563351,1.962479495,0,0.414094217,2,2,2,0,0,0,5,5,5,3,3,3,64,39,39,9.12713963,64,0,0,0,0,0,10,attack_c2,attack
63.28813559,64,62,0.965809424,20,20,20,0,0,0,214.4745763,2042,40,452.1917642,214.4745763,2042,40,452.1917642,64,64,64,0,18.6440678,24,2,6.378202946,53,4,28,4,4,0,53034.98305,74752,0,27155.87284,98.98305085,1460,0,370.1895829,162.9491525,1990,0,451.9994058,0.086253908,3.061017179,0,0.432408934,2,3,3,0,0,0,6,6,7,2,2,2,59,38,37,11.59367844,59,0,0,0,0,0,10,attack_c2,attack
63.25,64,62,0.974354704,20,20,20,0,0,0,178.1125,2041,40,366.2077986,178.1125,2041,40,366.2077986,63.20987654,64,0,7.111111111,19.11111111,24,0,6.264982043,74,4,42,4,4,0,41144.12346,74752,0,32534.82055,72.09876543,1460,0,318.3029848,124.7530864,1989,0,364.0987342,0.112781197,4.887325389,0,0.637552494,2,2,2,0,0,0,5,5,5,4,4,4,81,50,50,8.866726177,81,0,0,0,0,0,10,attack_c2,attack
63.30909091,64,62,0.959797959,20,20,20,0,0,0,226.4909091,2041,40,466.1871692,226.4909091,2041,40,466.1871692,64,64,64,0,18.98181818,24,2,6.592619075,49,4,29,4,4,0,58028.05455,74752,0,22621.71382,106.1818182,1460,0,382.6394246,174.7818182,1989,0,466.0596326,0.093335316,4.88999543,0,0.658851163,2,2,2,0,0,0,4,4,4,2,2,2,55,36,36,10.71405807,55,0,0,0,0,0,10,attack_c2,attack
63.24528302,64,62,0.978728775,20,20,20,0,0,0,167.9245283,2041,40,354.8734796,167.9245283,2041,40,354.8734796,64,64,64,0,19.01886792,24,2,6.240348135,48,4,27,4,2,0,34282.18868,74752,0,33821.24823,55.09433962,1460,0,280.8751614,116.5283019,1989,0,354.6527882,0.187855602,4.89024388,0,0.814059321,2,2,2,0,0,0,4,4,4,3,3,3,53,33,33,5.323237535,53,0,0,0,0,0,10,attack_c2,attack
63.26153846,64,62,0.972704398,20,20,20,0,0,0,201.2615385,1535,40,371.5816396,201.2615385,1535,40,371.5816396,62.08955224,64,0,10.97342705,18.32835821,24,0,6.937792985,59,4,32,4,4,0,50588.56716,74752,0,28645.86347,87.1641791,1460,0,348.5328817,145.0447761,1483,0,366.6892183,0.127386057,2.910327747,0,0.509535557,2,2,2,0,0,0,5,5,5,4,4,4,67,41,41,7.850152891,67,0,0,0,0,0,10,attack_c2,attack
62.19642857,64,1,8.380539455,20.07142857,24,20,0.534522484,0,0,222.875,2042,36,462.8332534,222.875,2042,36,462.8332534,62.85714286,64,0,8.552359741,18.5,24,0,6.977887151,49,4,28,4,4,0,55855.64286,74752,0,24866.62146,104.2857143,1460,0,379.4103422,171.6607143,1990,0,462.51291,0.121090837,3.168679755,0,0.522940947,3,4,5,0,0,0,5,5,6,3,3,3,56,36,35,8.258263114,56,0,0,0,0,0,10,attack_c2,attack
63.24193548,64,61,1.00303611,20,20,20,0,0,0,206.7419355,2041,40,442.1892235,206.7419355,2041,40,442.1892235,62,64,0,11.22355799,17.90625,24,0,7.267493946,55,4,29,5,5,0,52009.54688,74752,0,27882.65054,114.0625,1460,0,394.9149748,150.21875,1989,0,435.8309148,0.138365037,4.879768252,0,0.652791944,3,3,3,0,0,0,7,7,7,3,3,3,64,39,38,7.227259258,64,0,0,0,0,0,10,attack_c2,attack
63.23809524,64,62,0.979043076,20,20,20,0,0,0,206.3333333,2042,40,438.5197241,206.3333333,2042,40,438.5197241,63,64,0,8,18.6875,24,0,6.692509435,57,4,32,4,4,0,50021.73438,74752,0,29201.16679,91.25,1460,0,356.2035266,152.359375,1990,0,435.279927,0.101277172,2.898300002,0,0.45844186,2,3,3,0,0,0,6,6,7,3,3,3,64,39,38,9.873893343,64,0,0,0,0,0,10,attack_c2,attack
63.24590164,64,62,0.977338865,20,20,20,0,0,0,209.9016393,2041,40,445.2131963,209.9016393,2041,40,445.2131963,64,64,64,0,18.81967213,24,2,6.344310303,55,4,30,4,4,0,54739.72131,74752,0,26069.40415,95.73770492,1460,0,364.4011481,158.1639344,1989,0,445.1029536,0.133432947,4.923051022,0,0.724802309,2,2,2,0,0,0,5,5,5,2,2,2,61,38,38,7.494401121,61,0,0,0,0,0,10,attack_c2,attack
63.24590164,64,62,0.977338865,20,20,20,0,0,0,209.9016393,1535,40,382.0928641,209.9016393,1535,40,382.0928641,64,64,64,0,18.81967213,24,2,6.344310303,55,4,30,4,4,0,59060.31148,74752,0,21703.76356,95.73770492,1460,0,364.4011481,158.1639344,1483,0,381.9644041,0.083459925,4.928981333,0,0.630795763,2,2,2,0,0,0,4,4,4,3,3,3,61,38,38,11.98179852,61,0,0,0,0,0,10,attack_c2,attack
63.2,64,62,0.988064364,20,20,20,0,0,0,214.25,2042,40,449.0996501,214.25,2042,40,449.0996501,61.93548387,64,0,11.40013081,18.25806452,24,0,7.124042608,54,4,30,4,4,0,49558.6129,74752,0,29576.02385,94.19354839,1460,0,361.6063814,157.2741935,1990,0,442.5120233,0.117675947,4.928964735,0,0.67235211,2,2,2,0,0,0,5,5,5,3,3,3,62,36,36,8.49791337,62,0,0,0,0,0,10,attack_c2,attack
63.22807018,64,62,0.982299486,20,20,20,0,0,0,220.4035088,2042,40,460.1488835,220.4035088,2042,40,460.1488835,64,64,64,0,18.45614035,24,2,6.408894978,51,4,26,4,4,0,53894.50877,74752,0,26749.89967,102.4561404,1460,0,376.2611209,168.6842105,1990,0,460.028072,0.089278838,2.99505034,0,0.453844432,2,2,2,0,0,0,5,5,5,2,2,2,57,35,35,11.20086288,57,0,0,0,0,0,10,attack_c2,attack
63.19480519,64,62,0.987273772,20,20,20,0,0,0,182.8701299,2042,40,400.6080691,182.8701299,2042,40,400.6080691,64,64,64,0,19.06493506,24,2,5.947882556,71,4,38,4,4,0,38259.64935,74752,0,33270.07748,75.84415584,1460,0,326.1310305,131.2337662,1990,0,400.471495,0.103011537,4.403013779,0,0.587228692,2,3,3,0,0,0,6,6,7,2,2,2,77,46,45,9.707650813,77,0,0,0,0,0,10,attack_c2,attack
63.22807018,64,62,0.982299486,20,20,20,0,0,0,220.9824561,2042,40,458.8013689,220.9824561,2042,40,458.8013689,62.89655172,64,0,8.403611703,18.55172414,24,0,6.900730736,51,4,29,4,4,0,57681.5,74752,0,23548.97327,100.6896552,1460,0,373.1885468,166.3448276,1990,0,455.181458,0.091484653,4.927447114,0,0.646786699,2,2,2,0,0,0,4,4,4,3,3,3,58,35,35,10.93079556,58,0,0,0,0,0,10,attack_c2,attack
63.29032258,64,62,0.964740631,20,20,20,0,0,0,206.6612903,2042,40,412.2991491,206.6612903,2042,40,412.2991491,64,64,64,0,18.70967742,24,2,6.268283674,56,4,29,5,4,0,53662.58065,74752,0,26630.08987,94.19354839,1460,0,361.6063814,155.1129032,1990,0,412.1072638,0.11575827,3.930920366,0,0.565687908,2,3,3,0,0,0,6,6,7,3,3,3,62,40,39,8.638691429,62,0,0,0,0,0,10,attack_c2,attack
63.1875,64,62,0.990029661,20,20,20,0,0,0,204.65625,2042,40,405.7355155,204.65625,2042,40,405.7355155,63.01538462,64,0,7.938223014,18.64615385,24,0,6.64838037,58,4,32,4,4,0,51420.46154,74752,0,28500.45646,89.84615385,1460,0,353.5909197,150.5538462,1990,0,402.8888274,0.08610766,2.742190718,0,0.4307563,2,2,2,0,0,0,5,5,5,4,4,4,65,38,38,11.613369,65,0,0,0,0,0,10,attack_c2,attack
63.30909091,64,62,0.959797959,20,20,20,0,0,0,226.5272727,2042,40,466.296117,226.5272727,2042,40,466.296117,64,64,64,0,18.98181818,24,2,6.592619075,49,4,29,4,4,0,58083.90909,74752,0,22659.80603,106.1818182,1460,0,382.6394246,174.8181818,1990,0,466.168587,0.093312685,4.924653006,0,0.663595776,2,2,2,0,0,0,4,4,4,2,2,2,55,36,36,10.7166572,55,0,0,0,0,0,10,attack_c2,attack
62.24615385,64,1,7.780244954,20.06153846,24,20,0.496138938,0,0,199.9076923,1535,36,372.1099772,199.9076923,1535,36,372.1099772,61.13432836,64,0,13.33586588,17.70149254,24,0,7.473214645,57,4,30,5,5,0,55799.98507,74752,0,25132.85205,108.9552239,1460,0,386.5666054,144.0298507,1483,0,367.0648102,0.087500424,3.469862856,0,0.446398619,4,4,5,0,0,0,6,6,6,5,5,5,67,39,38,11.42851621,67,0,0,0,0,0,10,attack_c2,attack
63.24590164,64,62,0.977338865,20,20,20,0,0,0,211.6229508,2042,40,444.8068556,211.6229508,2042,40,444.8068556,62.96774194,64,0,8.128008128,18.77419355,24,0,6.783343522,55,4,32,4,4,0,52652.32258,74752,0,27488.02353,94.19354839,1460,0,361.6063814,157.3064516,1990,0,441.5025607,0.139025766,3.489467459,0,0.611180829,2,2,2,0,0,0,5,5,5,3,3,3,62,38,38,7.192911125,62,0,0,0,0,0,10,attack_c2,attack
63.25806452,64,62,0.974014573,20,20,20,0,0,0,207.1612903,2041,40,442.0757369,207.1612903,2041,40,442.0757369,64,64,64,0,18.77419355,24,2,6.302274778,56,4,30,4,4,0,53815.35484,74752,0,26720.21844,94.19354839,1460,0,361.6063814,155.6129032,1989,0,441.8962624,0.082096773,2.080049273,0,0.353782605,2,3,3,0,0,0,6,6,7,2,2,2,62,39,38,12.18074734,62,0,0,0,0,0,10,attack_c2,attack
63.2962963,64,62,0.964064306,20,20,20,0,0,0,229.1481481,2042,40,437.8622773,229.1481481,2042,40,437.8622773,61.71428571,64,0,11.98440545,17.92857143,24,0,7.3208473,48,4,26,4,4,0,55812.41071,74752,0,24860.90917,104.2857143,1460,0,379.4103422,171.1071429,1990,0,430.9726285,0.092367304,3.35566192,0,0.488124384,2,2,2,0,0,0,4,4,4,4,4,4,56,35,35,10.82634223,56,0,0,0,0,0,10,attack_c2,attack
63.25806452,64,62,0.974014573,20,20,20,0,0,0,208.4354839,2041,40,441.6340604,208.4354839,2041,40,441.6340604,62,64,0,11.22355799,18.4375,24,0,7.082002676,56,4,32,4,4,0,49895.90625,74752,0,29140.97554,91.25,1460,0,356.2035266,151.796875,1989,0,435.3288915,0.139484589,4.885429229,0,0.686152795,2,2,2,0,0,0,5,5,5,3,3,3,64,39,39,7.169250839,64,0,0,0,0,0,10,attack_c2,attack
63.26666667,64,62,0.971922203,20,20,20,0,0,0,211.95,2041,40,418.0517535,211.95,2041,40,418.0517535,64,64,64,0,18.6,24,2,6.333125182,54,4,28,4,4,0,54322.98333,74752,0,26095.28827,97.33333333,1460,0,367.2613565,160.2166667,1989,0,417.9310255,0.085565594,2.773095104,0,0.440916845,2,2,2,0,0,0,5,5,5,3,3,3,60,38,38,11.68694032,60,0,0,0,0,0,10,attack_c2,attack
63.19047619,64,62,0.987587916,20,20,20,0,0,0,172.5238095,2041,40,358.1907171,172.5238095,2041,40,358.1907171,64,64,64,0,19.28571429,24,2,5.834197952,78,4,43,4,4,0,41389.19048,74752,0,32606.65674,69.52380952,1460,0,312.787332,120.7142857,1989,0,358.1118009,0.09188069,4.929266377,0,0.599806132,2,2,2,0,0,0,5,5,5,3,3,3,84,50,50,10.88367964,84,0,0,0,0,0,10,attack_c2,attack
63.27906977,64,62,0.965902964,20,20,20,0,0,0,219.6395349,2042,40,435.7811894,219.6395349,2042,40,435.7811894,63.26436782,64,0,6.861520223,18.68965517,24,0,6.745041839,77,6,44,6,6,0,59060.77011,74752,0,21712.70184,100.6896552,1460,0,372.102115,165.9885057,1990,0,433.4893173,0.116104685,4.922916364,0,0.739243984,2,2,2,0,0,0,5,5,5,4,4,4,87,55,55,8.612916867,87,0,0,0,0,0,10,attack_c2,attack
